momentum [MeV/c]	total energy [MeV]	kinetic energy [MeV]	\gamma	\beta	drf1 [m]	drf2 [m]	elcRds [m]	bending angle [dgr]	inc angle in [dgr]	inc angle out [dgr]	fringe extend ups [m]	fringe extend dws [m]	fringe backoff [m]	side logic	front screen [m]	side screen [m]	bending angle at front screen [dgr]	bending angle at side screen [dgr]	total path [m]	max B [T]	eff length ups [m]	eff length dws [m]	ups boundary s [m]	center s [m]	dws boundary s [m]	ups Enge 0	ups Enge 1	ups Enge 2	ups Enge 3	ups Enge 4	ups Enge 5	dws Enge 0	dws Enge 1	dws Enge 2	dws Enge 3	dws Enge 4	dws Enge 5	ups fit cost	ups normalized cost	ups fit error	dws fit cost	dws normalized cost	dws fit error	x[mm](rms)	xp[mm](rms)	y[mm](rms)	yp[mm](rms)	x[mm](rms,b)	xp[mm](rms,b)	y[mm](rms,b)	yp[mm](rms,b)	x conv fct rms	y conv fct rms	momentum rsl rms [%]	x[mm](fwhm)	xp[mm](fwhm)	y[mm](fwhm)	yp[mm](fwhm)	x[mm](fwhm,b)	xp[mm](fwhm,b)	y[mm](fwhm,b)	yp[mm](fwhm,b)	x conv fct fwhm	y conv fct fwhm	momentum rsl [%/mrad]	peak momentum error [%]	arc Coeff [MeV/mm2]
1.880000000000e+01	1.880694339969e+01	1.829594433969e+01	3.680426222251e+01	9.996308065831e-01	1.157270029690e+01	1.132252952772e-01	1.003406319607e-01	7.910711154691e+01	-8.763731853561e+00	-1.649903957370e+01	4.842002968985e-01	1.297614436929e-01	2.070361484156e-01	1.000000000000e+00	2.297682716877e+00	-6.761794275815e-01	1.367493901200e+00	-1.613250609880e+01	1.182496385158e+01	6.249716458019e-01	6.679371791442e-02	7.224454149415e-02	1.157270029690e+01	1.163949401481e+01	1.171173855631e+01	9.556124646764e-01	1.023198976221e+00	-4.851977450990e-01	1.872248125438e-01	-3.080037032413e-02	1.729663306953e-03	8.933192689143e-01	7.450450018490e-01	-3.683160882430e-01	1.946209550888e-01	-4.269502928225e-02	3.136735984859e-03	0.000000000000e+00	0.000000000000e+00	2.526059723253e-03	0.000000000000e+00	0.000000000000e+00	8.926950883111e-04	1.3966	8.6746	8.5149	44.0979	1.2373	0.1005	1.1878	0.10044	1.1288	7.1686	2.3312	2.9394	18.036	17.8403	91.6755	2.526	0.20421	2.3891	0.20249	1.1637	7.4675	49.4759	0.097943	0.00012333
2.040000000000e+01	2.040639899736e+01	1.989539993736e+01	3.993431807361e+01	9.996864220210e-01	1.157792428886e+01	1.195534267560e-01	9.720106423804e-02	7.804259758954e+01	-8.781458715493e+00	-1.682109372969e+01	4.894242888624e-01	1.371781138612e-01	2.081246871052e-01	1.000000000000e+00	2.288803792298e+00	-6.711762946003e-01	6.944250818632e-01	-1.680557491814e+01	1.183037531289e+01	7.000651274124e-01	6.332248602947e-02	6.957511124682e-02	1.157792428886e+01	1.164124677489e+01	1.171082188614e+01	9.625982992701e-01	1.100210211220e+00	-5.505872481826e-01	2.169475120045e-01	-3.660224131891e-02	2.116235487470e-03	9.243214831777e-01	8.069812039880e-01	-4.175961138155e-01	2.116040888214e-01	-4.493011202338e-02	3.215752091268e-03	0.000000000000e+00	0.000000000000e+00	2.489440919191e-03	0.000000000000e+00	0.000000000000e+00	9.163632054933e-04	1.4997	9.1122	8.6147	44.2616	1.2387	0.10023	1.185	0.10018	1.2107	7.27	2.2792	3.2216	19.0811	18.2065	94.0931	2.4521	0.19924	2.4194	0.2055	1.3138	7.5253	49.3778	0.085802	0.00021126
2.200000000000e+01	2.200593374614e+01	2.149493468614e+01	4.306452881956e+01	9.997303569935e-01	1.158116852922e+01	1.253220610631e-01	9.570051974661e-02	7.694834635119e+01	-8.145087521756e+00	-1.732321144286e+01	4.926685292191e-01	1.438054815713e-01	2.089834205082e-01	1.000000000000e+00	2.279576569022e+00	-6.660581295695e-01	-6.759117525567e-02	-1.756759117526e+01	1.183551657949e+01	7.668098474062e-01	6.158338063086e-02	6.744260857868e-02	1.158116852922e+01	1.164275190985e+01	1.171019451843e+01	9.867478782862e-01	1.146107435329e+00	-5.934333332610e-01	2.384561524651e-01	-4.110513468853e-02	2.432249990227e-03	9.288593726192e-01	8.808713610483e-01	-4.680018515224e-01	2.253206390094e-01	-4.610583384212e-02	3.208179631841e-03	0.000000000000e+00	0.000000000000e+00	2.438466833834e-03	0.000000000000e+00	0.000000000000e+00	9.060233443224e-04	1.6212	9.7697	8.4664	42.926	1.25	0.10066	1.1893	0.10049	1.297	7.1186	2.2653	3.435	20.7104	17.6503	89.4251	2.5373	0.20593	2.3883	0.2016	1.3538	7.3902	47.0957	0.01911	0.00020515
2.360000000000e+01	2.360553155596e+01	2.309453249596e+01	4.619486297286e+01	9.997656669605e-01	1.158446989809e+01	1.291431895653e-01	9.554485760132e-02	7.580495257960e+01	-7.594863229526e+00	-1.797149558462e+01	4.959698980926e-01	1.486198591068e-01	2.099766695415e-01	1.000000000000e+00	2.269814799272e+00	-6.606927392412e-01	-9.265898275196e-01	-1.842658982752e+01	1.184052333046e+01	8.239179841080e-01	5.977807362973e-02	6.713216917077e-02	1.158446989809e+01	1.164424797172e+01	1.171138014089e+01	9.770233992189e-01	1.215063280526e+00	-6.450760234765e-01	2.583869907522e-01	-4.462410722984e-02	2.655902976912e-03	9.458425903324e-01	9.266738162302e-01	-4.898173665831e-01	2.270453324382e-01	-4.528751189326e-02	3.091365136741e-03	0.000000000000e+00	0.000000000000e+00	2.370701632626e-03	0.000000000000e+00	0.000000000000e+00	8.563434327886e-04	1.7068	10.1703	8.3738	41.8338	1.2619	0.10114	1.1939	0.1008	1.3525	7.0139	2.0818	3.4957	20.8801	17.4024	87.6318	2.5546	0.20246	2.4148	0.2038	1.3684	7.2067	42.8691	0.017304	0.00024877
2.520000000000e+01	2.520518042069e+01	2.469418136069e+01	4.932529703809e+01	9.997944700018e-01	1.158588821678e+01	1.330188488675e-01	9.680931371764e-02	7.461294695512e+01	-6.418319610858e+00	-1.851729258037e+01	4.973882167779e-01	1.535426686980e-01	2.110238198306e-01	1.000000000000e+00	2.259449389188e+00	-6.550395551998e-01	-1.873220011044e+00	-1.937322001104e+01	1.184547618017e+01	8.682857956736e-01	5.936930285244e-02	6.719981167155e-02	1.158588821678e+01	1.164525751963e+01	1.171245733130e+01	9.967891704428e-01	1.236567851286e+00	-6.663740262721e-01	2.695889907281e-01	-4.705195508108e-02	2.831477009201e-03	9.350580866553e-01	9.840497223388e-01	-5.164000529045e-01	2.280635757208e-01	-4.395965978162e-02	2.924110303935e-03	0.000000000000e+00	0.000000000000e+00	2.327201489859e-03	0.000000000000e+00	0.000000000000e+00	7.966615408669e-04	1.7675	10.622	7.8253	38.1826	1.2599	0.10034	1.1988	0.10124	1.4029	6.5273	1.939	3.8095	22.6871	16.428	80.0927	2.5547	0.20304	2.4133	0.20279	1.4912	6.8073	41.2261	-0.031191	0.00024012
2.680000000000e+01	2.680487119983e+01	2.629387213983e+01	5.245581312777e+01	9.998182718435e-01	1.158750396288e+01	1.356385571335e-01	9.897314535185e-02	7.338619774692e+01	-5.813453477662e+00	-1.909171367500e+01	4.990039628848e-01	1.577281865308e-01	2.125896293973e-01	1.000000000000e+00	2.248634641369e+00	-6.491286387857e-01	-2.886587853127e+00	-2.038658785313e+01	1.185041037060e+01	9.032265994508e-01	5.899196362529e-02	6.827588695900e-02	1.158750396288e+01	1.164649592651e+01	1.171477181347e+01	9.906880145972e-01	1.276523148958e+00	-6.954638795654e-01	2.804516257194e-01	-4.892430822300e-02	2.948901131698e-03	9.378520076153e-01	1.015962001710e+00	-5.222569839680e-01	2.216687067384e-01	-4.156367483167e-02	2.707761611305e-03	0.000000000000e+00	0.000000000000e+00	2.278194935297e-03	0.000000000000e+00	0.000000000000e+00	7.154392418645e-04	1.8454	11.1298	7.0846	33.7469	1.2878	0.10186	1.1613	0.097984	1.433	6.1006	1.7822	3.8245	23.0001	15.4158	73.547	2.5545	0.20173	2.3715	0.20115	1.4971	6.5005	37.8929	0.021775	0.00012447
2.840000000000e+01	2.840459681177e+01	2.789359775177e+01	5.558639738353e+01	9.998381666248e-01	1.158856739247e+01	1.376411464248e-01	1.021515938120e-01	7.214423110495e+01	-6.035037621962e+00	-1.979146973287e+01	5.000673924711e-01	1.613079818698e-01	2.141668354450e-01	1.000000000000e+00	2.237392241130e+00	-6.430257819388e-01	-3.941508505413e+00	-2.144150850541e+01	1.185533316455e+01	9.273688202123e-01	5.917551934905e-02	6.994910631001e-02	1.158856739247e+01	1.164774291182e+01	1.171769201813e+01	9.844763561838e-01	1.306953792449e+00	-7.215868031840e-01	2.924722907691e-01	-5.134762643187e-02	3.118028871989e-03	9.423746856805e-01	1.035175510808e+00	-5.248491007913e-01	2.169557681817e-01	-3.991349542957e-02	2.562737127026e-03	0.000000000000e+00	0.000000000000e+00	2.260841120545e-03	0.000000000000e+00	0.000000000000e+00	6.577496277850e-04	1.8483	11.1318	6.8924	32.0924	1.2687	0.099602	1.1884	0.10024	1.4569	5.7998	1.7094	3.9395	23.524	14.5732	67.4989	2.5928	0.19755	2.3833	0.2007	1.5194	6.1148	35.9648	-0.015164	0.00016969
3.000000000000e+01	3.000435168504e+01	2.949335262504e+01	5.871703890226e+01	9.998549648704e-01	1.158883234936e+01	1.398276375938e-01	1.059413241714e-01	7.089956318911e+01	-6.447548645184e+00	-2.059543855315e+01	5.003323493603e-01	1.650725914352e-01	2.157449538414e-01	1.000000000000e+00	2.225957356301e+00	-6.367733724660e-01	-5.021066728707e+00	-2.252106672871e+01	1.186025504616e+01	9.445721897672e-01	6.016407450647e-02	7.143098469795e-02	1.158883234936e+01	1.164899642387e+01	1.172042740856e+01	9.940920420266e-01	1.313056868924e+00	-7.312853635173e-01	2.996670930673e-01	-5.317250018233e-02	3.262021823149e-03	9.349638139106e-01	1.059726314427e+00	-5.337279377714e-01	2.153302162195e-01	-3.888165017626e-02	2.460502938398e-03	0.000000000000e+00	0.000000000000e+00	2.248692372301e-03	0.000000000000e+00	0.000000000000e+00	6.096203984126e-04	1.8608	11.2083	6.4694	29.4425	1.2755	0.099354	1.1797	0.099465	1.4589	5.4838	1.546	3.9996	24.0344	13.6617	62.1555	2.5991	0.203	2.4263	0.2029	1.5389	5.6307	33.8411	-0.038373	0.0001511
3.200000000000e+01	3.200407974055e+01	3.149308068055e+01	6.263040824488e+01	9.998725243600e-01	1.158916975309e+01	1.419384752313e-01	1.112930573564e-01	6.937262906216e+01	-6.551765052421e+00	-2.165235066371e+01	5.006697530921e-01	1.690787512342e-01	2.176402760029e-01	1.000000000000e+00	2.211565470845e+00	-6.288996637805e-01	-6.366831889859e+00	-2.386683188986e+01	1.186635972400e+01	9.590940620997e-01	6.181819314803e-02	7.343330252564e-02	1.158916975309e+01	1.165098794624e+01	1.172442124877e+01	9.954377444102e-01	1.323958012609e+00	-7.431591160785e-01	3.071708448880e-01	-5.499572170461e-02	3.404263309352e-03	9.359799940246e-01	1.072807587170e+00	-5.391243908815e-01	2.145360085390e-01	-3.829251660786e-02	2.400247250828e-03	0.000000000000e+00	0.000000000000e+00	2.249962672400e-03	0.000000000000e+00	0.000000000000e+00	5.836207111548e-04	1.9043	11.4763	5.9585	26.3271	1.3241	0.10204	1.1645	0.098154	1.4381	5.1169	1.4546	3.944	23.6211	12.9487	57.1074	2.641	0.20713	2.3936	0.20281	1.4934	5.4098	30.9239	-0.016155	0.00029844
3.400000000000e+01	3.400383978376e+01	3.349284072376e+01	6.654384018584e+01	9.998870779365e-01	1.158924573516e+01	1.437527716225e-01	1.172577889729e-01	6.788452497878e+01	-6.135723774452e+00	-2.276998117948e+01	5.007457351594e-01	1.733262430538e-01	2.200734714312e-01	1.000000000000e+00	2.197179263579e+00	-6.209910499534e-01	-7.696939347257e+00	-2.519693934726e+01	1.187242652857e+01	9.672005020803e-01	6.373665166982e-02	7.569137011696e-02	1.158924573516e+01	1.165298238683e+01	1.172867375695e+01	9.969592972102e-01	1.328513001869e+00	-7.496971859934e-01	3.118722311219e-01	-5.618576505261e-02	3.498605818956e-03	9.401605223131e-01	1.076302002079e+00	-5.447799426977e-01	2.169574412019e-01	-3.867001077785e-02	2.418798938206e-03	0.000000000000e+00	0.000000000000e+00	2.262127455444e-03	0.000000000000e+00	0.000000000000e+00	6.017904139341e-04	1.8526	11.2191	5.6966	24.4316	1.325	0.10098	1.1933	0.10049	1.3982	4.7737	1.334	3.8863	23.5212	11.7051	50.3244	2.637	0.20346	2.4006	0.2023	1.4738	4.8759	29.2308	-0.012779	0.00021771
3.600000000000e+01	3.600362648455e+01	3.549262742455e+01	7.045732429440e+01	9.998992744646e-01	1.158978416691e+01	1.456135247669e-01	1.228871782261e-01	6.645200071919e+01	-5.794583590090e+00	-2.391802506706e+01	5.012841669131e-01	1.771905210088e-01	2.220769962419e-01	1.000000000000e+00	2.182867963694e+00	-6.131440158658e-01	-8.990268461104e+00	-2.649026846110e+01	1.187842300376e+01	9.771814765771e-01	6.494977160209e-02	7.807554047596e-02	1.158978416691e+01	1.165473393852e+01	1.173280947899e+01	9.832546075916e-01	1.354170743348e+00	-7.558751691024e-01	3.075240719977e-01	-5.439914068535e-02	3.334558786657e-03	9.464806874995e-01	1.077997614899e+00	-5.433740763536e-01	2.148344020902e-01	-3.806010204107e-02	2.368439868052e-03	0.000000000000e+00	0.000000000000e+00	2.193785762451e-03	0.000000000000e+00	0.000000000000e+00	5.790627879234e-04	1.7978	10.8636	5.4293	22.6736	1.3339	0.10051	1.197	0.10076	1.3478	4.5356	1.2631	3.7262	22.8464	11.311	47.1044	2.7164	0.20199	2.3819	0.20123	1.3717	4.7488	26.8399	-0.013812	3.9601e-05
3.800000000000e+01	3.800343563468e+01	3.749243657468e+01	7.437085233519e+01	9.999095967345e-01	1.158997989273e+01	1.476379030727e-01	1.287560422545e-01	6.507586497213e+01	-5.609104875457e+00	-2.523635333945e+01	5.014798927306e-01	1.817805257276e-01	2.246426226548e-01	1.000000000000e+00	2.168847658522e+00	-6.053720029115e-01	-1.024289465947e+01	-2.774289465947e+01	1.188435737735e+01	9.844536532486e-01	6.626495001912e-02	8.047463152263e-02	1.158997989273e+01	1.165624484275e+01	1.173671947427e+01	9.782107237308e-01	1.369520325679e+00	-7.551053698462e-01	3.008172257830e-01	-5.225333361913e-02	3.151408203996e-03	9.468559703836e-01	1.084071721022e+00	-5.463439758196e-01	2.149872555966e-01	-3.793203743483e-02	2.352516967228e-03	0.000000000000e+00	0.000000000000e+00	2.113937381299e-03	0.000000000000e+00	0.000000000000e+00	5.593903790385e-04	1.7866	10.75	5.2527	21.4324	1.365	0.10165	1.2067	0.10154	1.3089	4.3529	1.1732	3.714	22.2831	10.9856	45.1232	2.7534	0.2052	2.4156	0.2042	1.3489	4.5477	25.194	-0.059628	0.00019532
4.000000000000e+01	4.000326386733e+01	3.949226480733e+01	7.828441771954e+01	9.999184099742e-01	1.158986023387e+01	1.498884164867e-01	1.347729241918e-01	6.375863549058e+01	-5.610415339563e+00	-2.651288504697e+01	5.013602338666e-01	1.866647100198e-01	2.272762935330e-01	1.000000000000e+00	2.154949339226e+00	-5.977027204102e-01	-1.144968448353e+01	-2.894968448353e+01	1.189022370647e+01	9.900032879706e-01	6.813543554104e-02	8.233962057248e-02	1.158986023387e+01	1.165799566941e+01	1.174033528998e+01	9.831599929287e-01	1.373389518383e+00	-7.491044564223e-01	2.937882749253e-01	-5.031305656886e-02	2.994867927311e-03	9.405290819107e-01	1.094689761666e+00	-5.523339412712e-01	2.161554436913e-01	-3.795900366015e-02	2.345161492998e-03	0.000000000000e+00	0.000000000000e+00	2.036608054203e-03	0.000000000000e+00	0.000000000000e+00	5.465506206983e-04	1.7	10.2095	4.8932	19.5193	1.3447	0.098967	1.1737	0.098708	1.2642	4.1689	1.1266	3.6753	21.9392	10.4936	41.9613	2.7509	0.20212	2.4048	0.20302	1.3361	4.3636	24.101	-0.026413	0.00012088
4.200000000000e+01	4.200310845687e+01	4.149210939687e+01	8.219801511351e+01	9.999259945994e-01	1.159012713644e+01	1.515374151317e-01	1.410391020033e-01	6.250091496468e+01	-5.378624020433e+00	-2.774170899644e+01	5.016271364440e-01	1.910208172809e-01	2.299834021493e-01	1.000000000000e+00	2.141434057700e+00	-5.901558752667e-01	-1.260797503543e+01	-3.010797503543e+01	1.189601659785e+01	9.933197105857e-01	6.961743802381e-02	8.473460825112e-02	1.159012713644e+01	1.165974457447e+01	1.174447918272e+01	9.729488292954e-01	1.390326866590e+00	-7.561945404299e-01	2.932824780681e-01	-4.974624375089e-02	2.936854067176e-03	9.478803544175e-01	1.089415028156e+00	-5.505002771348e-01	2.162875761416e-01	-3.808271123387e-02	2.356937522694e-03	0.000000000000e+00	0.000000000000e+00	1.999886019301e-03	0.000000000000e+00	0.000000000000e+00	5.505538168659e-04	1.6679	9.9894	4.7351	18.4882	1.3818	0.10048	1.1763	0.098858	1.207	4.0253	1.0688	3.5249	21.3153	10.1444	40.0563	2.7899	0.20106	2.3927	0.20437	1.2635	4.2396	22.4301	-0.025004	0.00017641
4.400000000000e+01	4.400296717313e+01	4.349196811313e+01	8.611164015278e+01	9.999325687944e-01	1.158958544656e+01	1.538700520326e-01	1.474704519856e-01	6.130127016709e+01	-4.719662066455e+00	-2.892374662467e+01	5.010854465611e-01	1.956345896149e-01	2.322645375823e-01	1.000000000000e+00	2.128053074151e+00	-5.827392239400e-01	-1.371763902537e+01	-3.121763902537e+01	1.190173546242e+01	9.952380284390e-01	7.166583492921e-02	8.661412889465e-02	1.158958544656e+01	1.166125128149e+01	1.174786541038e+01	9.915120206266e-01	1.373096080722e+00	-7.468732826269e-01	2.911379126183e-01	-4.955104161493e-02	2.932008738571e-03	9.366206642967e-01	1.101803882334e+00	-5.595625638936e-01	2.193142887656e-01	-3.851534312600e-02	2.378352704671e-03	0.000000000000e+00	0.000000000000e+00	1.993485104435e-03	0.000000000000e+00	0.000000000000e+00	5.644234707643e-04	1.6133	9.7669	4.576	17.4324	1.4023	0.10075	1.1947	0.10037	1.1505	3.8303	1.0008	3.3466	20.467	9.7467	37.4654	2.7995	0.2034	2.4154	0.20217	1.1954	4.0352	20.7898	-0.040133	-7.955e-05
4.600000000000e+01	4.600283817374e+01	4.549183911374e+01	9.002528923192e+01	9.999383043775e-01	1.159002032860e+01	1.552318492735e-01	1.539390111009e-01	6.015755921875e+01	-4.147010858743e+00	-3.004537986327e+01	5.015203285991e-01	1.998517948787e-01	2.351199456052e-01	1.000000000000e+00	2.115079643367e+00	-5.754568093772e-01	-1.477945702975e+01	-3.227945702975e+01	1.190738005439e+01	9.967550310597e-01	7.321700934653e-02	8.891086717554e-02	1.159002032860e+01	1.166323733795e+01	1.175214820512e+01	9.750083418914e-01	1.392567975663e+00	-7.607520749666e-01	2.957339792221e-01	-5.024131928282e-02	2.970230832062e-03	9.496697359206e-01	1.089121412736e+00	-5.531956119089e-01	2.183308654788e-01	-3.854495135212e-02	2.389434540635e-03	0.000000000000e+00	0.000000000000e+00	1.998234427865e-03	0.000000000000e+00	0.000000000000e+00	5.736118381144e-04	1.5174	9.1822	4.333	16.1631	1.3747	0.097599	1.1701	0.098254	1.1038	3.703	0.94624	3.2496	20.0811	9.2867	34.7159	2.8658	0.20351	2.4083	0.20318	1.1339	3.8562	19.8464	-0.011013	-0.00027851
4.800000000000e+01	4.800271992335e+01	4.749172086335e+01	9.393895934632e+01	9.999433381410e-01	1.158973132424e+01	1.573237655061e-01	1.604348002803e-01	5.906728204612e+01	-3.753347836317e+00	-3.111371454035e+01	5.012313242361e-01	2.043734637831e-01	2.375496982770e-01	1.000000000000e+00	2.102375021576e+00	-5.683103363278e-01	-1.579481999276e+01	-3.329481999276e+01	1.191295030172e+01	9.979802724559e-01	7.476792496178e-02	9.112728701896e-02	1.158973132424e+01	1.166449924920e+01	1.175562653622e+01	9.848772657811e-01	1.382801426203e+00	-7.582310125063e-01	2.971223000925e-01	-5.082006234299e-02	3.022142899105e-03	9.442411996024e-01	1.094916572982e+00	-5.572131605573e-01	2.195469415683e-01	-3.869532306169e-02	2.395325073723e-03	0.000000000000e+00	0.000000000000e+00	2.006516130940e-03	0.000000000000e+00	0.000000000000e+00	5.801087472462e-04	1.5065	9.1997	4.2645	15.5603	1.4377	0.10088	1.2028	0.10094	1.0479	3.5455	0.86229	3.1093	19.1029	8.8806	32.432	2.8852	0.20167	2.4298	0.20353	1.0777	3.6548	18.3706	-0.023956	-0.00019669
5.000000000000e+01	5.000261113221e+01	4.949161207221e+01	9.785264797202e+01	9.999477800828e-01	1.158966119989e+01	1.591601968964e-01	1.669916048006e-01	5.802775929235e+01	-3.576942184881e+00	-3.213172163171e+01	5.011611998879e-01	2.092138012105e-01	2.405536043141e-01	1.000000000000e+00	2.089930109357e+00	-5.612996863701e-01	-1.676552224166e+01	-3.426552224166e+01	1.191844639569e+01	9.987451033733e-01	7.633506131721e-02	9.328993758434e-02	1.158966119989e+01	1.166599626121e+01	1.175928619879e+01	9.865647918614e-01	1.381295598780e+00	-7.612975426813e-01	3.004212245088e-01	-5.170778941897e-02	3.092748104275e-03	9.447151951255e-01	1.094435926482e+00	-5.575312769214e-01	2.198700041193e-01	-3.876927977338e-02	2.400362459730e-03	0.000000000000e+00	0.000000000000e+00	2.024628561372e-03	0.000000000000e+00	0.000000000000e+00	5.869692680686e-04	1.4304	8.7749	4.1401	14.8111	1.4225	0.098606	1.2028	0.1009	1.0055	3.4421	0.82753	3.0379	18.5339	8.587	30.7606	2.9506	0.20408	2.3646	0.20092	1.0296	3.6315	17.5146	-0.040338	0.00014573
5.200000000000e+01	5.200251070900e+01	5.149151164900e+01	1.017663529733e+02	9.999517194658e-01	1.158960961936e+01	1.609774553182e-01	1.735699329843e-01	5.703602034660e+01	-3.529362486605e+00	-3.310732151093e+01	5.011096193570e-01	2.136073534569e-01	2.431298981387e-01	1.000000000000e+00	2.077731685853e+00	-5.544216291800e-01	-1.769378809532e+01	-3.519378809532e+01	1.192387010186e+01	9.993282046075e-01	7.739978939166e-02	9.588323779430e-02	1.158960961936e+01	1.166700940875e+01	1.176289264654e+01	9.875041275259e-01	1.380374637152e+00	-7.644598041631e-01	3.036706552450e-01	-5.258136278425e-02	3.162514401565e-03	9.454910829618e-01	1.093615722986e+00	-5.575771679000e-01	2.200844317386e-01	-3.882435063916e-02	2.404254310241e-03	0.000000000000e+00	0.000000000000e+00	2.043350191368e-03	0.000000000000e+00	0.000000000000e+00	5.923804752323e-04	1.3884	8.5437	3.9908	14.004	1.4489	0.099299	1.1875	0.099601	0.95824	3.3607	0.79713	2.5472	18.37	8.4232	29.6027	2.938	0.20049	2.4344	0.2036	0.86697	3.46	14.7319	-0.041369	7.8371e-05
5.400000000000e+01	5.400241772402e+01	5.349141866402e+01	1.056800725309e+02	9.999552293375e-01	1.158954524566e+01	1.628191289533e-01	1.801523731512e-01	5.608919443001e+01	-3.482200837763e+00	-3.403978202735e+01	5.010452456580e-01	2.180961888319e-01	2.457770598786e-01	1.000000000000e+00	2.065766472389e+00	-5.476726924645e-01	-1.858186177581e+01	-3.608186177581e+01	1.192922294012e+01	9.998458985374e-01	7.895536276645e-02	9.790320274356e-02	1.158954524566e+01	1.166850060842e+01	1.176640381117e+01	9.888685370513e-01	1.378934479656e+00	-7.664723624003e-01	3.061278541488e-01	-5.326727392881e-02	3.218246594653e-03	9.456282373809e-01	1.093378665851e+00	-5.579034526927e-01	2.203327483955e-01	-3.887470534143e-02	2.407344286593e-03	0.000000000000e+00	0.000000000000e+00	2.057143715039e-03	0.000000000000e+00	0.000000000000e+00	5.964025520257e-04	1.3683	8.4483	3.8592	13.3018	1.4889	0.10088	1.1812	0.099034	0.91902	3.2671	0.75365	2.4636	17.3429	8.2268	28.4528	2.6525	0.20312	2.4097	0.20056	0.92878	3.4141	13.4077	-0.039926	-0.00031449
