kinetic energy [MeV]	momentum [MeV/c]	total energy [MeV]	\gamma	\beta	orbit radius [m]	bending angle [dgr]	bending angle at screen [dgr]	incident angle [dgr]	drift1 [m]	drift2 [m]	total path [m]	screen [m]	Bpeak [T]	B.m [T.m]	effective length [m]	MagRds [m]	side logic	x conv fct rms	y conv fct rms	momentum rsl [%/mrad]	side screen [m]	front screen [m]
439.489298	440.000000	440.000297	861.058916	0.999999	1.467682	15.165737	15.165737	1.223383	0.691790	0.352126	2.732400	0.143365	1.000000	0.388484	0.388484	0.195808	0.000000	1.000000	1.000000	1.000000	0.143365	0.143365
434.489301	435.000000	435.000300	851.274169	0.999999	1.451004	15.337672	15.337672	1.237443	0.691790	0.352586	2.732800	0.145073	1.000000	0.388424	0.388424	0.195808	0.000000	1.000000	1.000000	1.000000	0.145073	0.145073
429.489305	430.000000	430.000304	841.489422	0.999999	1.434326	15.513521	15.513521	1.251831	0.691791	0.353048	2.733200	0.146818	1.000000	0.388361	0.388361	0.195808	0.000000	1.000000	1.000000	1.000000	0.146818	0.146818
424.489308	425.000000	425.000307	831.704675	0.999999	1.417647	15.693416	15.693416	1.266557	0.691791	0.353512	2.733600	0.148604	1.000000	0.388297	0.388297	0.195808	0.000000	1.000000	1.000000	1.000000	0.148604	0.148604
419.489312	420.000000	420.000311	821.919928	0.999999	1.400969	15.877499	15.877499	1.281633	0.691792	0.353979	2.734000	0.150429	1.000000	0.388229	0.388229	0.195809	0.000000	1.000000	1.000000	1.000000	0.150429	0.150429
414.489316	415.000000	415.000315	812.135182	0.999999	1.384291	16.065931	16.065931	1.297073	0.691792	0.354547	2.734500	0.152325	1.000000	0.388160	0.388160	0.195809	0.000000	1.000000	1.000000	1.000000	0.152325	0.152325
409.489319	410.000000	410.000318	802.350436	0.999999	1.367613	16.258836	16.258836	1.312889	0.691793	0.355019	2.734900	0.154236	1.000000	0.388088	0.388088	0.195809	0.000000	1.000000	1.000000	1.000000	0.154236	0.154236
404.489323	405.000000	405.000322	792.565690	0.999999	1.350935	16.456404	16.456404	1.329096	0.691793	0.355593	2.735400	0.156221	1.000000	0.388014	0.388014	0.195809	0.000000	1.000000	1.000000	1.000000	0.156221	0.156221
399.489327	400.000000	400.000326	782.780944	0.999999	1.334256	16.658790	16.658790	1.345707	0.691794	0.356170	2.735900	0.158253	1.000000	0.387936	0.387936	0.195810	0.000000	1.000000	1.000000	1.000000	0.158253	0.158253
394.489331	395.000000	395.000331	772.996198	0.999999	1.317578	16.866170	16.866170	1.362740	0.691795	0.356749	2.736400	0.160334	1.000000	0.387856	0.387856	0.195810	0.000000	1.000000	1.000000	1.000000	0.160334	0.160334
389.489336	390.000000	390.000335	763.211452	0.999999	1.300900	17.078745	17.078745	1.380208	0.691795	0.357432	2.737000	0.162495	1.000000	0.387773	0.387773	0.195810	0.000000	1.000000	1.000000	1.000000	0.162495	0.162495
384.489340	385.000000	385.000339	753.426707	0.999999	1.284222	17.296679	17.296679	1.398131	0.691796	0.358018	2.737500	0.164679	1.000000	0.387686	0.387686	0.195810	0.000000	1.000000	1.000000	1.000000	0.164679	0.164679
379.489345	380.000000	380.000344	743.641962	0.999999	1.267544	17.520208	17.520208	1.416525	0.691797	0.358707	2.738100	0.166948	1.000000	0.387597	0.387597	0.195811	0.000000	1.000000	1.000000	1.000000	0.166948	0.166948
374.489349	375.000000	375.000348	733.857217	0.999999	1.250865	17.749531	17.749531	1.435410	0.691797	0.359400	2.738700	0.169274	1.000000	0.387503	0.387503	0.195811	0.000000	1.000000	1.000000	1.000000	0.169274	0.169274
369.489354	370.000000	370.000353	724.072473	0.999999	1.234187	17.984890	17.984890	1.454804	0.691798	0.360196	2.739400	0.171690	1.000000	0.387406	0.387406	0.195811	0.000000	1.000000	1.000000	1.000000	0.171690	0.171690
364.489359	365.000000	365.000358	714.287728	0.999999	1.217509	18.226491	18.226491	1.474730	0.691799	0.360896	2.740000	0.174137	1.000000	0.387305	0.387305	0.195811	0.000000	1.000000	1.000000	1.000000	0.174137	0.174137
359.489364	360.000000	360.000363	704.502984	0.999999	1.200831	18.474616	18.474616	1.495210	0.691800	0.361701	2.740700	0.176680	1.000000	0.387200	0.387200	0.195812	0.000000	1.000000	1.000000	1.000000	0.176680	0.176680
354.489369	355.000000	355.000368	694.718240	0.999999	1.184153	18.729529	18.729529	1.518668	0.691801	0.362609	2.741500	0.179322	1.000000	0.387090	0.387090	0.195712	0.000000	1.000000	1.000000	1.000000	0.179322	0.179322
349.489374	350.000000	350.000373	684.933497	0.999999	1.167474	18.991476	18.991476	1.540360	0.691801	0.363423	2.742200	0.182002	1.000000	0.386976	0.386976	0.195712	0.000000	1.000000	1.000000	1.000000	0.182002	0.182002
344.489379	345.000000	345.000378	675.148754	0.999999	1.150796	19.260782	19.260782	1.562680	0.691802	0.364341	2.743000	0.184788	1.000000	0.386857	0.386857	0.195713	0.000000	1.000000	1.000000	1.000000	0.184788	0.184788
339.489385	340.000000	340.000384	665.364011	0.999999	1.134118	19.537741	19.537741	1.585657	0.691803	0.365265	2.743800	0.187650	1.000000	0.386732	0.386732	0.195713	0.000000	1.000000	1.000000	1.000000	0.187650	0.187650
334.489391	335.000000	335.000390	655.579268	0.999999	1.117440	19.822696	19.822696	1.609320	0.691804	0.366293	2.744700	0.190625	1.000000	0.386602	0.386602	0.195714	0.000000	1.000000	1.000000	1.000000	0.190625	0.190625
329.489397	330.000000	330.000396	645.794526	0.999999	1.100762	20.115977	20.115977	1.633699	0.691805	0.367328	2.745600	0.193685	1.000000	0.386467	0.386467	0.195714	0.000000	1.000000	1.000000	1.000000	0.193685	0.193685
324.489403	325.000000	325.000402	636.009784	0.999999	1.084083	20.417964	20.417964	1.658829	0.691806	0.368469	2.746600	0.196866	1.000000	0.386325	0.386325	0.195714	0.000000	1.000000	1.000000	1.000000	0.196866	0.196866
319.489409	320.000000	320.000408	626.225042	0.999999	1.067405	20.729029	20.729029	1.684743	0.691808	0.369616	2.747600	0.200139	1.000000	0.386177	0.386177	0.195715	0.000000	1.000000	1.000000	1.000000	0.200139	0.200139
314.489415	315.000000	315.000414	616.440301	0.999999	1.050727	21.049583	21.049583	1.711480	0.691809	0.370770	2.748600	0.203509	1.000000	0.386021	0.386021	0.195715	0.000000	1.000000	1.000000	1.000000	0.203509	0.203509
309.489422	310.000000	310.000421	606.655561	0.999999	1.034049	21.380077	21.380077	1.739079	0.691810	0.372032	2.749700	0.207014	1.000000	0.385858	0.385858	0.195716	0.000000	1.000000	1.000000	1.000000	0.207014	0.207014
304.489429	305.000000	305.000428	596.870820	0.999999	1.017370	21.720972	21.720972	1.767583	0.691811	0.373401	2.750900	0.210662	1.000000	0.385688	0.385688	0.195716	0.000000	1.000000	1.000000	1.000000	0.210662	0.210662
299.489436	300.000000	300.000435	587.086080	0.999999	1.000692	22.072742	22.072742	1.797036	0.691813	0.374778	2.752100	0.214421	1.000000	0.385509	0.385509	0.195717	0.000000	1.000000	1.000000	1.000000	0.214421	0.214421
298.489438	299.000000	299.000437	585.129132	0.999999	0.997357	22.144456	22.144456	1.803045	0.691813	0.375115	2.752400	0.215209	1.000000	0.385472	0.385472	0.195717	0.000000	1.000000	1.000000	1.000000	0.215209	0.215209
297.489439	298.000000	298.000438	583.172185	0.999999	0.994021	22.216614	22.216614	1.809095	0.691813	0.375352	2.752600	0.215964	1.000000	0.385435	0.385435	0.195717	0.000000	1.000000	1.000000	1.000000	0.215964	0.215964
296.489441	297.000000	297.000440	581.215237	0.999999	0.990685	22.289253	22.289253	1.815184	0.691814	0.375689	2.752900	0.216762	1.000000	0.385398	0.385398	0.195717	0.000000	1.000000	1.000000	1.000000	0.216762	0.216762
295.489442	296.000000	296.000441	579.258289	0.999999	0.987350	22.362360	22.362360	1.821316	0.691814	0.376026	2.753200	0.217565	1.000000	0.385360	0.385360	0.195717	0.000000	1.000000	1.000000	1.000000	0.217565	0.217565
294.489444	295.000000	295.000443	577.301341	0.999998	0.984014	22.435924	22.435924	1.827488	0.691814	0.376265	2.753400	0.218334	1.000000	0.385321	0.385321	0.195718	0.000000	1.000000	1.000000	1.000000	0.218334	0.218334
293.489445	294.000000	294.000444	575.344393	0.999998	0.980678	22.509983	22.509983	1.833703	0.691814	0.376603	2.753700	0.219147	1.000000	0.385283	0.385283	0.195718	0.000000	1.000000	1.000000	1.000000	0.219147	0.219147
292.489447	293.000000	293.000446	573.387445	0.999998	0.977343	22.584523	22.584523	1.839960	0.691815	0.376942	2.754000	0.219964	1.000000	0.385244	0.385244	0.195718	0.000000	1.000000	1.000000	1.000000	0.219964	0.219964
291.489448	292.000000	292.000447	571.430498	0.999998	0.974007	22.659535	22.659535	1.846260	0.691815	0.377181	2.754200	0.220748	1.000000	0.385204	0.385204	0.195718	0.000000	1.000000	1.000000	1.000000	0.220748	0.220748
290.489450	291.000000	291.000449	569.473550	0.999998	0.970672	22.735055	22.735055	1.852603	0.691815	0.377520	2.754500	0.221576	1.000000	0.385164	0.385164	0.195718	0.000000	1.000000	1.000000	1.000000	0.221576	0.221576
289.489451	290.000000	290.000450	567.516602	0.999998	0.967336	22.811072	22.811072	1.858989	0.691816	0.377860	2.754800	0.222409	1.000000	0.385124	0.385124	0.195718	0.000000	1.000000	1.000000	1.000000	0.222409	0.222409
288.489453	289.000000	289.000452	565.559654	0.999998	0.964000	22.887590	22.887590	1.865421	0.691816	0.378200	2.755100	0.223247	1.000000	0.385083	0.385083	0.195718	0.000000	1.000000	1.000000	1.000000	0.223247	0.223247
287.489454	288.000000	288.000453	563.602707	0.999998	0.960665	22.964597	22.964597	1.871896	0.691816	0.378441	2.755300	0.224051	1.000000	0.385042	0.385042	0.195718	0.000000	1.000000	1.000000	1.000000	0.224051	0.224051
286.489456	287.000000	287.000455	561.645759	0.999998	0.957329	23.042133	23.042133	1.878417	0.691817	0.378783	2.755600	0.224900	1.000000	0.385001	0.385001	0.195719	0.000000	1.000000	1.000000	1.000000	0.224900	0.224900
285.489457	286.000000	286.000457	559.688811	0.999998	0.953993	23.120185	23.120185	1.884983	0.691817	0.379124	2.755900	0.225753	1.000000	0.384959	0.384959	0.195719	0.000000	1.000000	1.000000	1.000000	0.225753	0.225753
284.489459	285.000000	285.000458	557.731864	0.999998	0.950658	23.198758	23.198758	1.891596	0.691817	0.379466	2.756200	0.226613	1.000000	0.384917	0.384917	0.195719	0.000000	1.000000	1.000000	1.000000	0.226613	0.226613
283.489461	284.000000	284.000460	555.774916	0.999998	0.947322	23.277858	23.277858	1.898255	0.691818	0.379809	2.756500	0.227477	1.000000	0.384874	0.384874	0.195719	0.000000	1.000000	1.000000	1.000000	0.227477	0.227477
282.489462	283.000000	283.000461	553.817969	0.999998	0.943986	23.357490	23.357490	1.904961	0.691818	0.380151	2.756800	0.228348	1.000000	0.384831	0.384831	0.195719	0.000000	1.000000	1.000000	1.000000	0.228348	0.228348
281.489464	282.000000	282.000463	551.861021	0.999998	0.940651	23.437658	23.437658	1.911714	0.691818	0.380495	2.757100	0.229224	1.000000	0.384787	0.384787	0.195719	0.000000	1.000000	1.000000	1.000000	0.229224	0.229224
280.489466	281.000000	281.000465	549.904073	0.999998	0.937315	23.518369	23.518369	1.918516	0.691819	0.380839	2.757400	0.230105	1.000000	0.384743	0.384743	0.195719	0.000000	1.000000	1.000000	1.000000	0.230105	0.230105
279.489467	280.000000	280.000466	547.947126	0.999998	0.933979	23.599629	23.599629	1.925366	0.691819	0.381183	2.757700	0.230992	1.000000	0.384698	0.384698	0.195720	0.000000	1.000000	1.000000	1.000000	0.230992	0.230992
278.489469	279.000000	279.000468	545.990178	0.999998	0.930644	23.681457	23.681457	1.932265	0.691819	0.381627	2.758100	0.231925	1.000000	0.384653	0.384653	0.195720	0.000000	1.000000	1.000000	1.000000	0.231925	0.231925
277.489471	278.000000	278.000470	544.033231	0.999998	0.927308	23.763829	23.763829	1.939214	0.691820	0.381972	2.758400	0.232824	1.000000	0.384608	0.384608	0.195720	0.000000	1.000000	1.000000	1.000000	0.232824	0.232824
276.489472	277.000000	277.000471	542.076284	0.999998	0.923973	23.846764	23.846764	1.946213	0.691820	0.382318	2.758700	0.233728	1.000000	0.384562	0.384562	0.195720	0.000000	1.000000	1.000000	1.000000	0.233728	0.233728
275.489474	276.000000	276.000473	540.119336	0.999998	0.920637	23.930271	23.930271	1.953263	0.691820	0.382664	2.759000	0.234639	1.000000	0.384515	0.384515	0.195720	0.000000	1.000000	1.000000	1.000000	0.234639	0.234639
274.489476	275.000000	275.000475	538.162389	0.999998	0.917301	24.014370	24.014370	1.960364	0.691821	0.383111	2.759400	0.235596	1.000000	0.384469	0.384469	0.195720	0.000000	1.000000	1.000000	1.000000	0.235596	0.235596
273.489477	274.000000	274.000476	536.205441	0.999998	0.913966	24.099034	24.099034	1.967517	0.691821	0.383458	2.759700	0.236519	1.000000	0.384421	0.384421	0.195720	0.000000	1.000000	1.000000	1.000000	0.236519	0.236519
272.489479	273.000000	273.000478	534.248494	0.999998	0.910630	24.184286	24.184286	1.974722	0.691822	0.383805	2.760000	0.237447	1.000000	0.384373	0.384373	0.195721	0.000000	1.000000	1.000000	1.000000	0.237447	0.237447
271.489481	272.000000	272.000480	532.291547	0.999998	0.907294	24.270149	24.270149	1.981980	0.691822	0.384253	2.760400	0.238423	1.000000	0.384325	0.384325	0.195721	0.000000	1.000000	1.000000	1.000000	0.238423	0.238423
270.489483	271.000000	271.000482	530.334599	0.999998	0.903959	24.356596	24.356596	1.989292	0.691822	0.384602	2.760700	0.239364	1.000000	0.384276	0.384276	0.195721	0.000000	1.000000	1.000000	1.000000	0.239364	0.239364
269.489484	270.000000	270.000484	528.377652	0.999998	0.900623	24.443665	24.443665	1.996658	0.691823	0.385051	2.761100	0.240352	1.000000	0.384226	0.384226	0.195721	0.000000	1.000000	1.000000	1.000000	0.240352	0.240352
268.489486	269.000000	269.000485	526.420705	0.999998	0.897287	24.531330	24.531330	2.004078	0.691823	0.385401	2.761400	0.241306	1.000000	0.384176	0.384176	0.195721	0.000000	1.000000	1.000000	1.000000	0.241306	0.241306
267.489488	268.000000	268.000487	524.463758	0.999998	0.893952	24.619631	24.619631	2.011554	0.691824	0.385851	2.761800	0.242308	1.000000	0.384126	0.384126	0.195721	0.000000	1.000000	1.000000	1.000000	0.242308	0.242308
266.489490	267.000000	267.000489	522.506810	0.999998	0.890616	24.708540	24.708540	2.019086	0.691824	0.386202	2.762100	0.243274	1.000000	0.384074	0.384074	0.195721	0.000000	1.000000	1.000000	1.000000	0.243274	0.243274
265.489492	266.000000	266.000491	520.549863	0.999998	0.887280	24.798099	24.798099	2.026675	0.691824	0.386653	2.762500	0.244289	1.000000	0.384023	0.384023	0.195722	0.000000	1.000000	1.000000	1.000000	0.244289	0.244289
264.489494	265.000000	265.000493	518.592916	0.999998	0.883945	24.888295	24.888295	2.034321	0.691825	0.387105	2.762900	0.245311	1.000000	0.383971	0.383971	0.195722	0.000000	1.000000	1.000000	1.000000	0.245311	0.245311
263.489495	264.000000	264.000495	516.635969	0.999998	0.880609	24.979137	24.979137	2.042024	0.691825	0.387557	2.763300	0.246339	1.000000	0.383918	0.383918	0.195722	0.000000	1.000000	1.000000	1.000000	0.246339	0.246339
262.489497	263.000000	263.000496	514.679022	0.999998	0.877274	25.070614	25.070614	2.049786	0.691826	0.387910	2.763600	0.247333	1.000000	0.383864	0.383864	0.195722	0.000000	1.000000	1.000000	1.000000	0.247333	0.247333
261.489499	262.000000	262.000498	512.722075	0.999998	0.873938	25.162768	25.162768	2.057608	0.691826	0.388364	2.764000	0.248375	1.000000	0.383810	0.383810	0.195722	0.000000	1.000000	1.000000	1.000000	0.248375	0.248375
260.489501	261.000000	261.000500	510.765128	0.999998	0.870602	25.255586	25.255586	2.065489	0.691826	0.388818	2.764400	0.249425	1.000000	0.383756	0.383756	0.195722	0.000000	1.000000	1.000000	1.000000	0.249425	0.249425
259.489503	260.000000	260.000502	508.808181	0.999998	0.867267	25.349079	25.349079	2.073431	0.691827	0.389273	2.764800	0.250481	1.000000	0.383701	0.383701	0.195723	0.000000	1.000000	1.000000	1.000000	0.250481	0.250481
258.489505	259.000000	259.000504	506.851234	0.999998	0.863931	25.443251	25.443251	2.081435	0.691827	0.389728	2.765200	0.251545	1.000000	0.383645	0.383645	0.195723	0.000000	1.000000	1.000000	1.000000	0.251545	0.251545
257.489507	258.000000	258.000506	504.894287	0.999998	0.860595	25.538111	25.538111	2.089500	0.691828	0.390184	2.765600	0.252616	1.000000	0.383588	0.383588	0.195723	0.000000	1.000000	1.000000	1.000000	0.252616	0.252616
256.489509	257.000000	257.000508	502.937340	0.999998	0.857260	25.633666	25.633666	2.097628	0.691828	0.390640	2.766000	0.253695	1.000000	0.383531	0.383531	0.195723	0.000000	1.000000	1.000000	1.000000	0.253695	0.253695
255.489511	256.000000	256.000510	500.980393	0.999998	0.853924	25.729940	25.729940	2.105819	0.691829	0.391198	2.766500	0.254824	1.000000	0.383474	0.383474	0.195723	0.000000	1.000000	1.000000	1.000000	0.254824	0.254824
254.489513	255.000000	255.000512	499.023446	0.999998	0.850588	25.826908	25.826908	2.114075	0.691829	0.391655	2.766900	0.255918	1.000000	0.383415	0.383415	0.195724	0.000000	1.000000	1.000000	1.000000	0.255918	0.255918
253.489515	254.000000	254.000514	497.066500	0.999998	0.847253	25.924593	25.924593	2.122396	0.691830	0.392114	2.767300	0.257019	1.000000	0.383356	0.383356	0.195724	0.000000	1.000000	1.000000	1.000000	0.257019	0.257019
252.489517	253.000000	253.000516	495.109553	0.999998	0.843917	26.023005	26.023005	2.130782	0.691830	0.392573	2.767700	0.258128	1.000000	0.383297	0.383297	0.195724	0.000000	1.000000	1.000000	1.000000	0.258128	0.258128
251.489519	252.000000	252.000518	493.152606	0.999998	0.840582	26.122166	26.122166	2.139235	0.691831	0.393133	2.768200	0.259288	1.000000	0.383236	0.383236	0.195724	0.000000	1.000000	1.000000	1.000000	0.259288	0.259288
250.489521	251.000000	251.000520	491.195659	0.999998	0.837246	26.222052	26.222052	2.147755	0.691831	0.393594	2.768600	0.260413	1.000000	0.383175	0.383175	0.195724	0.000000	1.000000	1.000000	1.000000	0.260413	0.260413
249.489523	250.000000	250.000522	489.238713	0.999998	0.833910	26.322706	26.322706	2.156344	0.691832	0.394155	2.769100	0.261589	1.000000	0.383114	0.383114	0.195724	0.000000	1.000000	1.000000	1.000000	0.261589	0.261589
248.489525	249.000000	249.000524	487.281766	0.999998	0.830575	26.424099	26.424099	2.165001	0.691832	0.394617	2.769500	0.262730	1.000000	0.383051	0.383051	0.195725	0.000000	1.000000	1.000000	1.000000	0.262730	0.262730
247.489527	248.000000	248.000526	485.324819	0.999998	0.827239	26.526277	26.526277	2.173728	0.691833	0.395180	2.770000	0.263923	1.000000	0.382988	0.382988	0.195725	0.000000	1.000000	1.000000	1.000000	0.263923	0.263923
246.489530	247.000000	247.000529	483.367873	0.999998	0.823903	26.629213	26.629213	2.182526	0.691833	0.395643	2.770400	0.265080	1.000000	0.382924	0.382924	0.195725	0.000000	1.000000	1.000000	1.000000	0.265080	0.265080
245.489532	246.000000	246.000531	481.410926	0.999998	0.820568	26.732949	26.732949	2.191396	0.691834	0.396207	2.770900	0.266290	1.000000	0.382859	0.382859	0.195725	0.000000	1.000000	1.000000	1.000000	0.266290	0.266290
244.489534	245.000000	245.000533	479.453980	0.999998	0.817232	26.837477	26.837477	2.200337	0.691834	0.396772	2.771400	0.267508	1.000000	0.382794	0.382794	0.195725	0.000000	1.000000	1.000000	1.000000	0.267508	0.267508
243.489536	244.000000	244.000535	477.497033	0.999998	0.813896	26.942807	26.942807	2.209352	0.691835	0.397338	2.771900	0.268735	1.000000	0.382727	0.382727	0.195726	0.000000	1.000000	1.000000	1.000000	0.268735	0.268735
242.489538	243.000000	243.000537	475.540087	0.999998	0.810561	27.048946	27.048946	2.218441	0.691835	0.397904	2.772400	0.269971	1.000000	0.382660	0.382660	0.195726	0.000000	1.000000	1.000000	1.000000	0.269971	0.269971
241.489540	242.000000	242.000540	473.583140	0.999998	0.807225	27.155905	27.155905	2.227605	0.691836	0.398472	2.772900	0.271216	1.000000	0.382593	0.382593	0.195726	0.000000	1.000000	1.000000	1.000000	0.271216	0.271216
240.489543	241.000000	241.000542	471.626194	0.999998	0.803889	27.263694	27.263694	2.236845	0.691836	0.399040	2.773400	0.272470	1.000000	0.382524	0.382524	0.195726	0.000000	1.000000	1.000000	1.000000	0.272470	0.272470
239.489545	240.000000	240.000544	469.669248	0.999998	0.800554	27.372319	27.372319	2.246163	0.691837	0.399609	2.773900	0.273733	1.000000	0.382454	0.382454	0.195727	0.000000	1.000000	1.000000	1.000000	0.273733	0.273733
238.489547	239.000000	239.000546	467.712301	0.999998	0.797218	27.481793	27.481793	2.255558	0.691837	0.400179	2.774400	0.275005	1.000000	0.382384	0.382384	0.195727	0.000000	1.000000	1.000000	1.000000	0.275005	0.275005
237.489550	238.000000	238.000549	465.755355	0.999998	0.793883	27.592125	27.592125	2.265032	0.691838	0.400749	2.774900	0.276286	1.000000	0.382313	0.382313	0.195727	0.000000	1.000000	1.000000	1.000000	0.276286	0.276286
236.489552	237.000000	237.000551	463.798409	0.999998	0.790547	27.703339	27.703339	2.274585	0.691838	0.401420	2.775500	0.277623	1.000000	0.382241	0.382241	0.195727	0.000000	1.000000	1.000000	1.000000	0.277623	0.277623
235.489554	236.000000	236.000553	461.841463	0.999998	0.787211	27.815415	27.815415	2.284220	0.691839	0.401993	2.776000	0.278924	1.000000	0.382168	0.382168	0.195727	0.000000	1.000000	1.000000	1.000000	0.278924	0.278924
234.489557	235.000000	235.000556	459.884516	0.999998	0.783876	27.928395	27.928395	2.293937	0.691840	0.402666	2.776600	0.280280	1.000000	0.382094	0.382094	0.195728	0.000000	1.000000	1.000000	1.000000	0.280280	0.280280
233.489559	234.000000	234.000558	457.927570	0.999998	0.780540	28.042256	28.042256	2.303737	0.691840	0.403240	2.777100	0.281600	1.000000	0.382020	0.382020	0.195728	0.000000	1.000000	1.000000	1.000000	0.281600	0.281600
232.489561	233.000000	233.000560	455.970624	0.999998	0.777204	28.157042	28.157042	2.313621	0.691841	0.403915	2.777700	0.282976	1.000000	0.381944	0.381944	0.195728	0.000000	1.000000	1.000000	1.000000	0.282976	0.282976
231.489564	232.000000	232.000563	454.013678	0.999998	0.773869	28.272745	28.272745	2.323590	0.691841	0.404591	2.778300	0.284362	1.000000	0.381868	0.381868	0.195728	0.000000	1.000000	1.000000	1.000000	0.284362	0.284362
230.489566	231.000000	231.000565	452.056732	0.999998	0.770533	28.389364	28.389364	2.333645	0.691842	0.405168	2.778800	0.285712	1.000000	0.381790	0.381790	0.195729	0.000000	1.000000	1.000000	1.000000	0.285712	0.285712
229.489569	230.000000	230.000568	450.099786	0.999998	0.767197	28.506938	28.506938	2.343788	0.691843	0.405846	2.779400	0.287119	1.000000	0.381712	0.381712	0.195729	0.000000	1.000000	1.000000	1.000000	0.287119	0.287119
228.489571	229.000000	229.000570	448.142840	0.999998	0.763862	28.625465	28.625465	2.354019	0.691843	0.406524	2.780000	0.288536	1.000000	0.381632	0.381632	0.195729	0.000000	1.000000	1.000000	1.000000	0.288536	0.288536
227.489574	228.000000	228.000573	446.185894	0.999997	0.760526	28.744954	28.744954	2.364340	0.691844	0.407204	2.780600	0.289964	1.000000	0.381552	0.381552	0.195729	0.000000	1.000000	1.000000	1.000000	0.289964	0.289964
226.489576	227.000000	227.000575	444.228949	0.999997	0.757190	28.865434	28.865434	2.374751	0.691845	0.407985	2.781300	0.291451	1.000000	0.381470	0.381470	0.195730	0.000000	1.000000	1.000000	1.000000	0.291451	0.291451
225.489579	226.000000	226.000578	442.272003	0.999997	0.753855	28.986884	28.986884	2.385255	0.691845	0.408667	2.781900	0.292901	1.000000	0.381388	0.381388	0.195730	0.000000	1.000000	1.000000	1.000000	0.292901	0.292901
224.489581	225.000000	225.000580	440.315057	0.999997	0.750519	29.109333	29.109333	2.395852	0.691846	0.409350	2.782500	0.294362	1.000000	0.381304	0.381304	0.195730	0.000000	1.000000	1.000000	1.000000	0.294362	0.294362
223.489584	224.000000	224.000583	438.358111	0.999997	0.747184	29.232808	29.232808	2.406544	0.691847	0.410134	2.783200	0.295883	1.000000	0.381220	0.381220	0.195730	0.000000	1.000000	1.000000	1.000000	0.295883	0.295883
222.489586	223.000000	223.000585	436.401166	0.999997	0.743848	29.357290	29.357290	2.417332	0.691847	0.410819	2.783800	0.297366	1.000000	0.381134	0.381134	0.195731	0.000000	1.000000	1.000000	1.000000	0.297366	0.297366
221.489589	222.000000	222.000588	434.444220	0.999997	0.740512	29.482822	29.482822	2.428216	0.691848	0.411605	2.784500	0.298909	1.000000	0.381047	0.381047	0.195731	0.000000	1.000000	1.000000	1.000000	0.298909	0.298909
220.489592	221.000000	221.000591	432.487275	0.999997	0.737177	29.609386	29.609386	2.439200	0.691849	0.412292	2.785100	0.300415	1.000000	0.380959	0.380959	0.195731	0.000000	1.000000	1.000000	1.000000	0.300415	0.300415
219.489594	220.000000	220.000593	430.530329	0.999997	0.733841	29.737026	29.737026	2.450283	0.691850	0.413080	2.785800	0.301982	1.000000	0.380870	0.380870	0.195732	0.000000	1.000000	1.000000	1.000000	0.301982	0.301982
218.489597	219.000000	219.000596	428.573384	0.999997	0.730505	29.865739	29.865739	2.461467	0.691850	0.413870	2.786500	0.303562	1.000000	0.380780	0.380780	0.195732	0.000000	1.000000	1.000000	1.000000	0.303562	0.303562
217.489600	218.000000	218.000599	426.616438	0.999997	0.727170	29.995539	29.995539	2.472753	0.691851	0.414660	2.787200	0.305153	1.000000	0.380689	0.380689	0.195732	0.000000	1.000000	1.000000	1.000000	0.305153	0.305153
216.489603	217.000000	217.000602	424.659493	0.999997	0.723834	30.126438	30.126438	2.484144	0.691852	0.415452	2.787900	0.306756	1.000000	0.380596	0.380596	0.195732	0.000000	1.000000	1.000000	1.000000	0.306756	0.306756
215.489605	216.000000	216.000604	422.702548	0.999997	0.720498	30.258467	30.258467	2.495640	0.691852	0.416345	2.788700	0.308423	1.000000	0.380503	0.380503	0.195733	0.000000	1.000000	1.000000	1.000000	0.308423	0.308423
214.489608	215.000000	215.000607	420.745602	0.999997	0.717163	30.391607	30.391607	2.507243	0.691853	0.417139	2.789400	0.310051	1.000000	0.380407	0.380407	0.195733	0.000000	1.000000	1.000000	1.000000	0.310051	0.310051
213.489611	214.000000	214.000610	418.788657	0.999997	0.713827	30.525889	30.525889	2.518954	0.691854	0.417935	2.790100	0.311693	1.000000	0.380311	0.380311	0.195733	0.000000	1.000000	1.000000	1.000000	0.311693	0.311693
212.489614	213.000000	213.000613	416.831712	0.999997	0.710492	30.661342	30.661342	2.530775	0.691855	0.418832	2.790900	0.313398	1.000000	0.380214	0.380214	0.195734	0.000000	1.000000	1.000000	1.000000	0.313398	0.313398
211.489617	212.000000	212.000616	414.874767	0.999997	0.707156	30.797965	30.797965	2.542708	0.691856	0.419730	2.791700	0.315116	1.000000	0.380115	0.380115	0.195734	0.000000	1.000000	1.000000	1.000000	0.315116	0.315116
210.489620	211.000000	211.000619	412.917822	0.999997	0.703820	30.935773	30.935773	2.554753	0.691856	0.420629	2.792500	0.316849	1.000000	0.380015	0.380015	0.195734	0.000000	1.000000	1.000000	1.000000	0.316849	0.316849
209.489623	210.000000	210.000622	410.960877	0.999997	0.700485	31.074781	31.074781	2.566914	0.691857	0.421530	2.793300	0.318594	1.000000	0.379913	0.379913	0.195735	0.000000	1.000000	1.000000	1.000000	0.318594	0.318594
208.489626	209.000000	209.000625	409.003932	0.999997	0.697149	31.215004	31.215004	2.579190	0.691858	0.422432	2.794100	0.320354	1.000000	0.379810	0.379810	0.195735	0.000000	1.000000	1.000000	1.000000	0.320354	0.320354
